TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType_Debit,Channel_Branch,Channel_Online,TransactionAmount_log,TransactionDuration_log,AccountBalance_log,TransactionAmount_Binned,CustomerAge_Binned,Cluster
427.69,43,236,1,2443.54,True,False,False,0.8602211675701482,1.2483309254984325,-0.27624678072921927,0,0,3
254.86,23,102,1,699.9,True,True,False,0.41939756751353463,0.07372950440979827,-1.4127641046943484,2,3,1
19.48,27,114,1,4739.59,True,False,False,-1.7374554246642027,0.22906362885486511,0.3262927312010835,1,3,2
190.17,49,265,1,12893.85,True,False,False,0.1704443082871221,1.411041135107098,1.2366608862449417,2,2,3
91.38,65,179,1,2402.58,True,False,False,-0.4507295866907581,0.8605658521045079,-0.2916196400767617,1,1,2
206.63,59,128,1,7626.53,False,False,True,0.24099144565964686,0.39099029506951877,0.7589777305179243,2,2,3
93.22,52,52,1,1014.63,True,False,True,-0.43388430873474143,-0.8628114246303165,-1.0753341815079904,1,2,1
547.98,28,171,1,1358.54,True,False,False,1.0714733226577953,0.7964854814014117,-0.8100136841697341,0,3,1
641.06,23,25,1,1602.13,True,False,False,1.2052481631641438,-1.866668891466087,-0.6600744078954315,0,3,0
314.55,27,19,2,1105.89,False,True,False,0.5984989214439635,-2.236477984540204,-0.9970535641512942,0,3,0
836.45,61,63,1,1731.89,True,False,True,1.4321753172060645,-0.5969873818252863,-0.5892653053854673,0,1,1
189.45,53,62,1,12578.75,False,True,False,0.16722131199459558,-0.6191850908753941,1.2141537151307362,2,2,3
91.84,67,80,1,1712.41,False,True,False,-0.4464870191383059,-0.264951022498609,-0.5995501617502257,1,1,1
609.52,78,169,1,3485.03,True,False,False,1.1622246422946823,0.7799996163535813,0.04663370426503997,0,1,3
859.3,78,68,1,1146.78,False,True,False,1.4551683687064334,-0.49095805941635884,-0.96405162359242,0,1,1
100.01,50,63,1,6393.12,True,False,False,-0.37444738239592307,-0.5969873818252863,0.5985091507323161,1,2,0
28.78,40,51,1,680.55,False,False,True,-1.4176763000586017,-0.8896603391389625,-1.4382334413070672,1,0,2
111.08,70,83,1,7037.34,True,False,True,-0.285622708767293,-0.21368990454350112,0.685840404393349,1,1,3
470.96,69,124,2,12991.03,False,False,True,0.942355216963274,0.3465921239927079,1.2434914564182264,0,1,3
52.23,28,96,1,105.01,False,True,False,-0.9216057940999671,-0.010867404357589507,-3.131151276324566,1,3,1
78.62,32,52,1,1360.85,True,True,False,-0.5776930552897782,-0.8628114246303165,-0.8084692157497548,1,0,0
47.79,25,37,1,1649.92,True,True,False,-0.9959984376853063,-1.3317686331608292,-0.6333503890898691,1,3,0
333.97,52,45,1,5237.36,True,True,False,0.649511298193815,-1.0624714254115903,0.4171296093186609,0,2,0
30.87,33,295,1,14348.65,True,False,False,-1.3597417571222778,1.5616674523621468,1.3339121980079265,1,0,2
710.43,67,115,1,5625.55,True,False,True,1.2928786595525226,0.24126738814848886,0.48216666091380783,0,1,3
220.23,41,48,1,3438.02,True,False,False,0.29518241689486974,-0.9734191592521785,0.03428186185736171,2,0,0
27.28,29,96,1,10668.24,True,False,False,-1.4618200072425298,-0.010867404357589507,1.064294514110367,1,3,2
101.52,49,98,1,2018.9,True,False,False,-0.36177336191851417,0.017899418456185475,-0.4498375005049301,1,2,1
162.65,59,147,1,9500.95,True,False,False,0.0376830412103961,0.5846589000350223,0.9588824112439149,2,2,3
10.52,55,30,1,2472.99,True,False,False,-2.2288956711150005,-1.6187465306325701,-0.2653521403922696,1,2,2
270.72,38,37,1,6522.47,True,True,False,0.4707668686959616,-1.3317686331608292,0.6167295204916877,2,0,0
202.34,20,134,1,1223.45,True,False,True,0.2231585910625218,0.45507066577261496,-0.9052244899494121,2,3,1
247.58,39,152,1,778.74,True,False,False,0.39474228758367264,0.6314912940775878,-1.3157877571235026,2,0,1
686.17,61,96,1,2246.15,True,False,False,1.2632440809073295,-0.010867404357589507,-0.35284347249787096,0,1,3
359.65,25,289,1,219.53,False,False,True,0.7126038784930547,1.5328024424149445,-2.4647504135840523,0,3,1
109.91,38,90,1,12896.06,True,True,False,-0.29458589419346015,-0.10086767552528493,1.2368167935638261,1,0,3
215.72,30,137,1,8697.11,False,True,False,0.2775900090233841,0.48605049291076574,0.878467393805703,2,3,3
490.76,66,156,1,6414.11,True,False,True,0.977457337886503,0.66786816186198,0.6014907380778369,0,1,3
224.28,64,68,1,5767.51,True,False,True,0.3106774912733238,-0.49095805941635884,0.5048355155103783,2,1,3
614.03,68,51,1,2815.86,True,False,False,1.1685110911907721,-0.8896603391389625,-0.14727363830227763,0,1,0
608.79,55,157,1,2991.17,True,False,True,1.1612027369674545,0.6768175595032009,-0.09234577538997722,0,2,3
186.55,48,288,1,224.65,True,True,False,0.15411523725151166,1.5279336106537857,-2.443870117217612,2,2,1
840.16,20,68,1,1236.76,False,True,False,1.4359508889929973,-0.49095805941635884,-0.8953885713025074,0,3,1
203.34,60,66,1,13586.99,True,False,False,0.22734883576883919,-0.5324176775316664,1.2842944787222805,2,2,3
90.88,26,284,1,7117.35,True,False,False,-0.455365100987662,1.5082883394279825,0.6961239979985296,1,3,3
60.11,61,122,1,7235.87,False,True,False,-0.8036891953277707,0.32385735058352016,0.7111467463179147,1,1,2
393.92,72,47,1,7318.64,True,True,False,0.7901384511477718,-1.0024825681571787,0.721492880479792,0,1,0
19.39,43,45,1,9847.6,True,False,False,-1.7412172315332244,-1.0624714254115903,0.9914812468914307,1,0,2
557.41,80,49,1,2968.75,False,False,True,1.0860205261692428,-0.9449429302737483,-0.09918818776310276,0,1,0
57.07,31,99,1,9323.71,False,False,True,-0.847272719071334,0.03206562205337691,0.941752345658415,1,0,2
395.27,18,167,1,1764.08,False,False,True,0.7930532683362926,0.7633186477836235,-0.5725207010767107,0,3,1
289.05,75,116,1,5683.49,True,False,False,0.5265260050896705,0.25336639285150014,0.4914871238603027,2,1,3
46.11,33,233,1,5225.73,True,False,True,-1.0259274943561716,1.2303749451786248,0.41510754642834774,1,0,2
335.5,63,47,1,6445.4,True,False,False,0.6534037522022982,-1.0024825681571787,0.6059173575823088,0,1,0
388.07,24,68,1,289.71,True,False,True,0.7773913531432506,-0.49095805941635884,-2.213390058600915,0,3,1
520.86,51,66,1,9200.74,False,False,True,1.0282004327852494,-0.5324176775316664,0.9296750117009318,0,2,3
787.41,25,39,1,300.87,True,False,True,1.3806338245185148,-1.2594694322130793,-2.1791190969655374,0,3,1
31.7,48,121,1,743.9,False,False,False,-1.3377819182660704,0.31235095694383214,-1.3573734728454692,1,2,2
22.3,21,90,1,1200.35,True,False,False,-1.627267757396459,-0.10086767552528493,-0.9225516684361663,1,3,2
203.12,56,181,1,1562.39,True,False,False,0.22642874407268185,0.8761408768018396,-0.6829107301527872,2,2,1
315.94,49,172,1,7719.71,False,True,False,0.6022531417754642,0.8046566659856994,0.7700242940154712,0,2,3
192.23,54,39,3,2610.67,True,False,True,0.1795990462995985,-1.2594694322130793,-0.21608159149213868,2,2,0
0.26,20,173,1,1833.67,True,False,True,-4.119079433618596,0.8127807541437204,-0.5373414702401226,1,3,2
210.77,71,161,1,5396.65,True,False,False,0.2578547991218305,0.7120575298285143,0.44438170979597036,2,1,3
406.65,57,107,1,12995.7,True,False,False,0.8172366127496822,0.14054416383328397,1.2438184126060763,0,2,3
422.9,40,111,1,7616.43,True,False,False,0.8506236753288755,0.19180528178839185,0.7577722703038527,0,0,3
20.62,35,225,1,12500.8,False,False,False,-1.6911867714940927,1.1813430312202646,1.2084988678682174,1,0,2
174.39,19,36,1,1127.08,True,False,False,0.09685946941287246,-1.3693582046192263,-0.9798019393053771,2,3,0
7.86,76,91,1,3621.98,False,True,False,-2.4531391990214977,-0.08546287308446587,0.08168986707481495,1,1,2
61.98,49,44,1,5212.28,True,False,True,-0.777944033731652,-1.0934512525497413,0.4127634291125106,1,2,0
54.85,58,40,1,2727.45,False,True,False,-0.8805667136198394,-1.2246645677388348,-0.17628513237362747,1,2,0
204.7,49,95,5,5117.03,True,True,False,0.2330147787206338,-0.025474015830054687,0.3959877685630607,2,2,3
16.55,26,159,1,6089.79,True,True,False,-1.869329897438218,0.6945476724411692,0.5542937916716383,1,3,2
91.32,58,77,1,2618.1,True,True,False,-0.45128452191410373,-0.31814697314373147,-0.21349706365241483,1,2,2
195.49,31,212,1,11988.12,True,False,False,0.19388907027728838,1.0978387529394968,1.1704043520125669,2,0,3
49.62,55,111,1,3841.42,True,False,False,-0.9645479052603635,0.19180528178839185,0.1351888557369985,1,2,2
487.16,28,84,1,321.21,False,True,False,0.9711814994547201,-0.19700893597354324,-2.1197962121645806,0,3,1
405.6,37,44,1,9754.73,True,False,True,0.8150337385626378,-1.0934512525497413,0.9828617002718092,0,0,0
512.95,57,143,1,9584.52,True,True,False,1.0151548721472696,0.5460393501651769,0.9668488192019694,0,2,3
345.94,31,163,1,7624.56,True,False,False,0.6795008258039473,0.7293525369154144,0.7587427314559101,0,0,3
356.56,47,52,1,2485.73,True,False,True,0.7052542119954156,-0.8628114246303165,-0.26067927359732307,0,2,0
10.31,36,280,1,2137.9,True,False,True,-2.244609555510461,1.488365387342672,-0.3977593887541779,1,0,2
211.69,30,111,1,6412.85,True,True,False,0.2615574235246154,0.19180528178839185,0.6013120330265315,2,3,3
221.49,23,196,1,707.25,False,True,False,0.300033297992104,0.9877711181013666,-1.4032735458645327,2,3,1
278.23,48,83,1,8300.54,True,False,True,0.49405381657174174,-0.21368990454350112,0.8360136093857203,2,2,3
116.88,45,263,1,7717.34,True,False,False,-0.24252782330302464,1.400403157115203,0.7697449846432008,2,0,3
328.77,39,247,1,6967.03,False,False,True,0.6361478568688147,1.3122791263488036,0.6767065752344731,0,0,3
77.53,54,55,1,5158.6,True,True,False,-0.5894670029233566,-0.7852032705387315,0.4033472488621563,1,2,0
421.74,67,103,1,12031.14,True,False,True,0.8482831281524165,0.0873482131881615,1.1736629652653425,0,1,3
313.69,73,152,1,7093.68,True,True,False,0.5961678763300199,0.6314912940775878,0.6930938089815749,0,1,3
411.72,29,153,1,8539.86,True,True,False,0.8277941261092104,0.6406739024065262,0.8618696476168041,0,3,3
508.73,59,89,1,7640.57,True,True,False,1.008112667945159,-0.11644270022261667,0.7606507905477741,0,2,3
153.08,24,201,1,1292.21,True,False,False,-0.013785637588652276,1.0230994183902602,-0.8555189798226823,2,3,1
23.01,63,166,1,5958.75,True,True,False,-1.6016290615999915,0.7549035458136164,0.5345071436697244,1,1,2
69.28,25,129,1,708.74,True,False,True,-0.6842707040310958,0.40187471512749245,-1.4013616202430046,1,3,1
51.25,28,66,1,1744.4,False,True,False,-0.9374776010523225,-0.5324176775316664,-0.5827211873030554,1,3,2
407.65,25,263,1,273.78,True,False,False,0.819329319340796,1.400403157115203,-2.264660080044331,0,3,1
459.25,25,59,1,130.76,True,True,False,0.9208955042602994,-0.6879560662178483,-2.933324776841655,0,3,1
301.56,49,118,1,10389.6,True,True,False,0.5625930681958586,0.2772572257008039,1.0402192272230866,2,2,3
17.67,63,91,1,1048.18,True,False,True,-1.8164895120384732,-0.08546287308446587,-1.045767104882512,1,1,2
5.29,32,132,1,12896.68,False,False,True,-2.7457545789236177,0.4340325827799735,1.2368605274699007,1,0,2
401.37,43,251,1,8208.54,True,True,False,0.8061013042658802,1.334832013778855,0.8258750891261317,0,0,3
145.4,38,24,1,5244.49,True,False,True,-0.05745714350104851,-1.9219514826008728,0.4183670561025899,2,0,0
556.34,37,46,1,11935.14,True,False,True,1.0843822959352076,-1.0321578830380795,1.166375199276438,0,0,0
34.31,24,251,1,1484.76,True,False,False,-1.2721917121543092,1.334832013778855,-0.7292450071793761,1,3,2
780.59,23,145,1,6513.34,False,False,True,1.3732131159607617,0.5654813879693391,0.6154553605893033,0,3,3
282.65,35,161,1,13801.15,True,False,False,0.507468279808612,0.7120575298285143,1.2985213921741678,2,0,3
305.27,68,147,1,12958.65,True,False,True,0.5730028388784227,0.5846589000350223,1.2412212292044456,2,1,3
185.81,32,116,1,9588.71,True,False,True,0.15073847279231467,0.25336639285150014,0.9672464052913717,2,0,3
66.01,49,179,1,3475.99,True,False,True,-0.724966440776497,0.8605658521045079,0.04427143845165127,1,2,2
447.95,29,75,1,7544.4,True,True,False,0.8996630938221989,-0.3547600808337047,0.7491286804936708,0,3,3
279.3,19,48,1,1193.61,True,False,False,0.49732058877594676,-0.9734191592521785,-0.9276701272355228,2,3,1
26.75,33,27,1,12063.77,True,False,True,-1.4779794403872037,-1.7622118228658568,1.1761268121584363,1,0,0
611.15,27,121,1,892.83,True,False,False,1.164502027666799,0.31235095694383214,-1.1915551596376983,0,3,1
275.2,54,81,1,1230.12,True,False,True,0.4847346832511924,-0.2476560154117102,-0.9002821533921136,2,2,1
427.79,18,189,1,1479.67,True,True,False,0.8604203880235144,0.9367749734327508,-0.7323670714344027,0,3,1
469.13,54,139,1,1265.28,False,False,False,0.9390369053769038,0.5063317837277228,-0.8746640373766267,0,2,1
102.81,76,47,1,3228.87,True,True,False,-0.35109287844549447,-1.0024825681571787,-0.02280083671520922,1,1,0
22.61,19,145,1,1111.67,True,False,True,-1.615978626610582,0.5654813879693391,-0.9923152956872671,1,3,2
68.28,56,293,1,3213.16,True,False,True,-0.6965113515838406,1.5521113113973015,-0.027236690524900135,1,2,2
33.65,63,146,1,12719.93,False,False,True,-1.288307997221487,0.575102759070177,1.2243069217561462,1,1,2
362.68,63,137,1,2040.77,False,False,False,0.7197499377004597,0.48605049291076574,-0.44004020791830933,0,1,1
73.23,20,172,1,1309.85,True,True,False,-0.6375654961187565,0.8046566659856994,-0.8431932691161835,1,3,1
654.49,25,104,1,164.61,False,False,True,1.2229299170450998,0.10083659739582986,-2.725304500846823,0,3,1
18.56,49,161,1,4230.37,False,True,False,-1.776713420542753,0.7120575298285143,0.2229112273127052,1,2,2
389.05,27,41,1,761.0,True,False,False,0.7795400733762708,-1.1906984568706251,-1.3367249944644612,0,3,1
7.38,67,105,1,2923.83,True,False,True,-2.5007136905394916,0.1141971276968075,-0.11305424605229458,1,1,2
109.48,61,93,1,7372.47,True,False,True,-0.29790383720839014,-0.05514933071095505,0.7281589574806847,1,1,3
66.91,39,85,1,871.1,True,False,False,-0.7135710154367877,-0.18052307092571282,-1.2139457681198909,1,0,1
335.48,45,155,1,3023.16,True,True,False,0.6533529847044149,0.658861579183393,-0.08267092146808747,0,0,3
38.14,19,174,1,1119.21,True,False,True,-1.1842336707575185,0.8208582856670551,-0.9861710956601228,1,3,2
360.02,68,68,1,6400.59,True,False,True,0.713479710942261,-0.49095805941635884,0.5995713695611836,0,1,3
567.71,63,80,1,13884.24,True,False,True,1.1016317546372956,-0.264951022498609,1.3039818087659345,0,1,3
218.19,19,185,1,620.83,True,False,False,0.287269726699396,0.9067839400169105,-1.5216612193874137,2,3,1
209.99,19,40,1,1938.01,True,False,False,0.25470299566397697,-1.2246645677388348,-0.4870198978309334,2,3,0
11.02,19,280,1,964.79,True,True,False,-2.1926056858742347,1.488365387342672,-1.1211115520633181,1,3,2
83.43,56,109,1,1870.16,True,False,True,-0.5275914938465713,0.16640774073217907,-0.5194246828518817,1,2,1
344.97,34,106,1,5577.94,True,False,True,0.6771094209286673,0.1274322051568539,0.4744358032827674,0,0,3
172.29,36,283,1,8700.8,True,False,False,0.08657088962288466,1.5033339392713898,0.8788532603305539,2,0,3
195.54,60,255,1,2794.66,True,False,True,0.1941063915434759,1.357029722828963,-0.15414650242333805,2,2,3
101.23,45,87,1,6169.71,True,False,True,-0.36419289909383146,-0.14811876120715192,0.5661535477266987,1,0,3
180.46,25,34,1,831.75,True,False,False,0.12591995070185671,-1.4476853209265257,-1.2559500375905974,2,3,0
692.55,53,109,1,2451.56,True,True,False,1.271137698359179,0.16640774073217907,-0.27326693680829245,0,2,3
147.31,34,92,1,13625.52,False,False,True,-0.04638574464561356,-0.07022461231021401,1.286870541918757,2,0,3
107.48,20,103,1,1379.39,True,True,False,-0.31350781095877395,0.0873482131881615,-0.796167416978631,1,3,1
81.51,25,97,1,865.49,True,True,False,-0.5472394731039768,0.0035893930749466736,-1.219816941752067,1,3,1
365.48,76,216,1,7147.4,False,False,True,0.7263008237346176,1.124063237635357,0.6999564594971024,0,1,3
491.1,35,125,1,7833.85,False,False,True,0.9780476797088001,0.3578234614517305,0.783375415425535,0,0,3
452.8,80,151,1,4840.67,True,True,False,0.908840846314561,0.6222484714934199,0.3454869802277418,0,1,3
645.04,70,78,1,7361.47,True,True,False,1.2105264476676758,-0.3001909928239237,0.7268007295586713,0,1,3
169.28,45,114,1,5128.44,True,True,False,0.07160438811449403,0.22906362885486511,0.39801371006587916,2,0,3
88.42,62,91,1,12381.45,True,False,False,-0.4785455518622087,-0.08546287308446587,1.19977198934531,1,1,3
155.53,29,66,1,4008.05,True,False,False,-0.00031098492853231206,-0.5324176775316664,0.1738100027204991,2,3,0
39.24,77,106,1,6462.41,True,False,False,-1.1605599067997394,0.1274322051568539,0.6083147683268169,1,1,2
152.01,42,111,3,4625.12,True,False,False,-0.01973784124345117,0.19180528178839185,0.3040553334745123,2,0,3
78.77,48,50,1,6470.57,False,False,False,-0.5760854173826773,-0.9170306242447678,0.6094626105280518,1,2,0
26.5,48,179,1,4854.83,True,False,True,-1.4857092466979411,0.8605658521045079,0.3481437964035683,1,2,2
83.62,48,146,1,12652.22,True,False,False,-0.5256715146187352,0.575102759070177,1.2194515769760064,1,2,3
142.78,68,150,1,11705.88,True,True,False,-0.07288137511538406,0.6129446397377594,1.148731214117634,2,1,3
55.99,35,95,1,932.61,True,False,False,-0.8633077596068979,-0.025474015830054687,-1.1519412235691517,1,0,1
774.48,61,31,1,11613.58,True,True,False,1.366509745465634,-1.5739959341524101,1.141529995984186,0,1,0
105.37,25,160,1,1068.55,True,False,False,-0.33028499163591135,0.7033297905292123,-1.028273209390301,1,3,1
118.83,28,295,1,1616.3,True,False,True,-0.22851405855066403,1.5616674523621468,-0.6520683906305073,2,3,1
46.22,23,217,1,471.28,True,True,False,-1.0239354409891515,1.1305438255725329,-1.7719319041653168,1,3,1
659.71,21,148,1,106.86,False,True,False,1.22970490948519,0.594150689394253,-3.1154117947211257,0,3,1
377.97,72,160,1,2457.1,True,False,True,0.7549256253433866,0.7033297905292123,-0.27121422577739907,0,1,3
114.1,69,148,1,5882.12,True,True,False,-0.26291254043867,0.594150689394253,0.5227336417837077,2,1,3
11.3,55,41,1,1938.99,False,False,True,-2.1729371708334613,-1.1906984568706251,-0.4865602089083919,1,2,2
95.5,57,17,1,4079.09,True,False,True,-0.41346141767843936,-2.384986306816197,0.18978973501692048,1,2,0
130.93,28,149,1,860.12,False,True,False,-0.14634821988715363,0.6035789880486072,-1.2254726592473517,2,3,1
272.97,68,174,1,7811.31,True,False,True,0.47781050471172426,0.8208582856670551,0.7807543586907854,2,1,3
73.35,24,47,1,1181.84,True,True,False,-0.6361858144061111,-1.0024825681571787,-0.9366780852212535,1,3,0
29.94,58,243,1,10915.54,True,False,False,-1.3850372890821263,1.2893595092709567,1.0851410119476101,1,2,2
307.24,19,136,2,1670.72,True,False,False,0.5784792580321767,0.47579935395671563,-0.6219598716808122,2,3,1
50.52,20,140,1,1121.19,True,False,True,-0.9494951563478958,0.5163640352842765,-0.9845644875630664,1,3,1
820.46,53,243,1,5621.86,False,False,True,1.4157089797928954,1.2893595092709567,0.4815698257958264,0,2,3
153.07,56,116,1,8873.43,True,False,False,-0.013841074081801253,0.25336639285150014,0.8967248112227008,2,2,3
52.94,41,146,1,6990.92,True,True,False,-0.910288323021968,0.575102759070177,0.6798203732961353,1,0,2
384.41,60,65,1,7831.56,True,False,False,0.7693184074182284,-0.5536139475390461,0.7831094678657085,0,2,3
235.42,51,175,1,6173.23,True,True,False,0.35190314364730424,0.8288897911199714,0.5666723614136653,2,2,3
114.23,56,64,1,9523.72,True,False,False,-0.2619483766596045,-0.5751338371996321,0.9610599113516691,2,2,0
12.62,33,61,1,6420.47,True,True,False,-2.0858663340247445,-0.6417379783054457,0.6023922377071104,1,0,2
373.52,35,235,1,6430.41,True,False,False,0.7448366865152342,1.2423709783804504,0.6037993985815006,0,0,3
336.05,28,164,1,1635.05,True,True,False,0.6547986772316253,0.7379211067274094,-0.6415818311197439,0,3,1
366.93,66,33,1,6697.79,True,False,True,0.7296736028981051,-1.4885439902399988,0.6408568333499152,0,1,0
112.27,58,102,1,7369.89,True,True,False,-0.2766017778439934,0.07372950440979827,0.7278405732734868,1,2,3
494.96,40,132,1,6903.68,True,False,False,0.9847213403303458,0.4340325827799735,0.6683976268073999,0,0,3
561.58,65,23,1,11748.86,True,False,True,1.0923752142953427,-1.979491120484303,1.1520651479492579,0,1,0
440.94,42,148,1,7303.23,True,False,True,0.8862211889240703,0.594150689394253,0.7195755445323042,0,0,3
71.9,29,51,1,10619.35,True,True,False,-0.6530080866927221,-0.8896603391389625,1.060116102342502,1,3,0
256.66,54,137,1,1794.5,False,False,True,0.4253854716999104,0.48605049291076574,-0.5569751271012077,2,2,1
166.55,59,99,1,12970.21,False,True,False,0.05779953439762284,0.03206562205337691,1.2420323745405808,2,2,3
276.26,56,143,1,120.89,True,True,False,0.48800641794195365,0.5460393501651769,-3.004161645746641,2,2,1
35.46,67,164,1,5692.31,True,False,False,-1.2448169731032777,0.7379211067274094,0.49289760768388763,1,1,2
38.14,50,165,1,9879.87,True,True,False,-1.1842336707575185,0.7464379023876861,0.9944573067831772,1,2,2
506.26,64,86,1,6266.65,False,False,False,1.0039637098729237,-0.1642277981834041,0.5803345334384806,0,1,3
736.32,31,28,1,14268.95,True,False,True,1.32340978129624,-1.7127497165057597,1.3288451663519585,0,0,0
389.43,52,151,1,6449.83,False,False,False,0.7803717984107222,0.6222484714934199,0.606542336016364,0,2,3
25.58,60,166,1,6741.41,True,False,False,-1.514772951004036,0.7549035458136164,0.6467616562365144,1,2,2
446.1,25,243,1,1008.44,True,False,False,0.8961361542188043,1.2893595092709567,-1.0808959088563457,0,3,1
147.74,23,15,1,1711.78,True,True,False,-0.04391289834545578,-2.5510044864795347,-0.5998847316330203,2,3,0
46.23,77,282,1,5107.75,True,False,True,-1.0237545753944284,1.4983620632403263,0.39433669313158226,1,1,2
265.37,33,77,1,5229.95,True,True,False,0.45378165193307063,-0.31814697314373147,0.41584178104994185,2,0,3
342.57,20,91,1,339.16,True,False,True,0.6711636051067678,-0.08546287308446587,-2.0704756657254877,0,3,1
417.26,32,45,1,10442.48,False,False,True,0.8391830725144447,-1.0624714254115903,1.0448374596319843,0,0,0
33.63,63,76,1,4324.4,True,False,True,-1.2888011483713808,-0.33633464992059836,0.24290670541692985,1,1,2
64.58,55,173,1,6292.29,True,True,False,-0.7433911239256545,0.8127807541437204,0.5840486387686795,1,2,2
23.23,21,122,1,269.01,False,True,False,-1.593838364597556,0.32385735058352016,-2.2805916319615283,1,3,1
160.52,78,112,1,5379.25,False,False,False,0.026492959300595295,0.2043344788931401,0.4414442413589115,2,1,3
278.88,64,179,2,1334.09,True,True,False,0.49603979356821654,0.8605658521045079,-0.8265237716667078,2,1,1
285.49,53,109,1,6366.84,False,True,False,0.5159776681140464,0.16640774073217907,0.5947623005454018,2,2,3
71.87,22,258,1,1839.1,True,False,False,-0.6533596560608829,1.3734515636487004,-0.5346528608167308,1,3,2
308.8,53,41,1,3966.54,True,False,False,0.5827911399416366,-1.1906984568706251,0.1643411553278235,0,2,0
135.35,33,82,1,9983.36,True,True,False,-0.11820127957697822,-0.23057064993943838,1.0039363925165294,2,0,3
288.43,66,72,1,4577.09,True,True,False,0.5246982780993962,-0.4115271643577854,0.29456049145963237,2,1,3
147.46,65,205,1,7458.03,False,False,True,-0.045522310497325934,1.0507380567369229,0.738654840193221,2,1,3
214.15,32,217,1,6397.29,True,True,False,0.2713797966767315,1.1305438255725329,0.599102269181546,2,0,3
71.34,49,144,3,6345.03,True,False,True,-0.6595946953447598,0.5557938900878199,0.5916409966225226,1,2,2
170.36,30,118,1,6034.73,True,False,False,0.07700464488876863,0.2772572257008039,0.5460322568601029,2,3,3
736.53,55,120,1,9826.26,True,False,False,1.323653018144013,0.3007498594109812,0.9895078311203755,0,2,3
213.42,45,17,1,3736.38,True,False,False,0.2684767952065395,-2.384986306816197,0.10997248954459078,2,0,0
94.09,27,203,1,646.85,True,True,False,-0.42603363957282014,1.0369864804094806,-1.484367855768992,1,3,1
91.23,72,86,1,6385.12,True,False,False,-0.4521176013527818,-0.1642277981834041,0.5973701899581157,1,1,3
263.92,57,233,1,4161.71,False,True,False,0.4491194040516208,1.2303749451786248,0.20802796575792956,2,2,3
77.5,51,201,1,11079.77,False,False,True,-0.5897933626424975,1.0230994183902602,1.0987256702838248,1,2,3
3.65,69,146,1,10017.11,True,False,True,-3.00378434660608,0.575102759070177,1.0070064626351103,1,1,2
43.88,26,251,1,1644.09,False,False,True,-1.0673472240375834,1.334832013778855,-0.6365687757543564,1,3,2
591.98,28,132,1,387.65,True,False,False,1.1373262005663134,0.4340325827799735,-1.94923797632912,0,3,1
224.79,18,129,1,528.38,True,False,True,0.3126089451374472,0.40187471512749245,-1.668096704228577,2,3,1
64.3,55,67,1,7530.3,True,False,False,-0.7470457532024941,-0.5115354379128743,0.74742702876565,1,2,2
111.79,62,49,1,10887.59,True,False,True,-0.2802290161411977,-0.9449429302737483,1.0828087297201252,1,1,0
613.7,61,37,1,7307.11,False,True,False,1.1680526727246558,-1.3317686331608292,0.720058680866771,0,1,0
26.07,20,19,3,349.98,True,True,False,-1.4991703733997794,-2.236477984540204,-2.0419881584523587,1,3,0
170.45,60,199,1,2284.41,True,True,False,0.07745312889376293,1.0090741743805003,-0.3374842422048759,2,2,3
344.27,22,123,1,1918.36,True,True,False,0.6753794960345524,0.3352705740216789,-0.4962864925736784,0,3,1
872.72,22,288,1,503.01,True,False,True,1.4683893900394862,1.5279336106537857,-1.7127754754543276,0,3,1
292.95,37,56,1,1216.91,True,True,False,0.5379341791150921,-0.7602552671655977,-0.9100967093945098,2,0,1
28.44,18,243,1,1071.04,True,False,False,-1.4274841363300215,1.2893595092709567,-1.0261576708307383,1,3,2
209.02,21,74,1,187.9,True,False,False,0.2507671504305311,-0.3734295642785173,-2.605596078069796,2,3,1
20.05,72,171,1,7145.67,True,False,False,-1.7140078396898586,0.7964854814014117,0.6997362593767855,1,1,2
175.02,28,71,1,1493.88,True,False,True,0.09992203092376717,-0.4309692021619477,-0.7236777100388877,2,3,1
89.5,41,134,1,8658.95,False,True,False,-0.46829121805795726,0.45507066577261496,0.8744673420233282,1,0,3
69.96,28,31,1,164.12,True,True,False,-0.6760461476750196,-1.5739959341524101,-2.7280002565951547,1,3,1
146.51,53,68,1,7089.9,True,False,False,-0.05100552613511955,-0.49095805941635884,0.6926089645123559,2,2,3
376.78,21,88,1,841.65,False,False,True,0.7522393358644499,-0.1321917511431898,-1.2451982798240413,0,3,1
148.54,71,107,1,5677.05,False,True,False,-0.03933121769137641,0.14054416383328397,0.49045586374413624,2,1,3
388.77,26,30,1,1658.49,False,False,True,0.7789267046878906,-1.6187465306325701,-0.6286399896147267,0,3,0
100.38,63,49,1,10171.68,True,True,False,-0.3713243889061937,-0.9449429302737483,1.0209360455399528,1,1,0
137.23,64,63,1,13847.99,True,True,False,-0.1065048406757625,-0.5969873818252863,1.3016036005319678,2,1,3
870.3,51,229,1,3688.98,True,False,False,1.4660203458756358,1.2060721811819897,0.09836047700133119,0,2,3
458.94,52,180,1,5619.95,True,True,False,0.9203200085081995,0.8683748770276689,0.48126074102560756,0,2,3
327.35,20,175,1,342.08,False,True,False,0.6324619712777735,0.8288897911199714,-2.062699420555234,0,3,1
757.15,53,38,1,4702.86,True,False,True,1.3472054313928972,-1.295155525470856,0.3192164647234165,0,2,0
